Child Unique ID,Gender,Ethnicity,Date of Birth,Age,Date of Contact,Contact Source,Unaccompanied Asylum Seeking Child (UASC) within the Last 12 Months (Y/N)),LA of Placement,Allocated Team
6464671,a) Male,a) WBRI,2018-01-09 00:00:00,3.1813826146475015,2020-11-24 00:00:00,*Check data quality,,,
13938132,b) Female,,2012-10-15 00:00:00,8.41615331964408,2020-11-24 00:00:00,n) 5A: LA services,,,
12778501,b) Female,j) AIND,2017-07-02 00:00:00,3.704312114989733,2020-11-24 00:00:00,k) 3E: Health services,,,
12637617,a) Male,s) NOBT,2017-02-01 00:00:00,4.117727583846681,2020-11-24 00:00:00,a) 1A: Individual,,,
15955849,a) Male,a) WBRI,2012-02-07 00:00:00,9.103353867214237,2020-11-24 00:00:00,t) 9: Anonymous,,,
8952095,b) Female,,2008-10-17 00:00:00,12.410677618069816,2020-11-24 00:00:00,q) 6: Police,,,
16301751,a) Male,a) WBRI,2010-10-09 00:00:00,10.433949349760438,2020-11-24 00:00:00,e) 2A: Schools,,,
11247217,a) Male,a) WBRI,2004-02-16 00:00:00,17.078713210130047,2020-11-24 00:00:00,q) 6: Police,,,
14441922,a) Male,s) NOBT,2019-01-22 00:00:00,2.1464750171115674,2020-11-24 00:00:00,e) 2A: Schools,,,
4517168,a) Male,s) NOBT,2017-03-07 00:00:00,4.024640657084189,2020-11-24 00:00:00,s) 8: Other,,,
6109414,b) Female,a) WBRI,2006-02-06 00:00:00,15.104722792607802,2020-11-24 00:00:00,q) 6: Police,,,
15454398,a) Male,d) WOTH,2004-08-16 00:00:00,16.580424366872005,2020-11-25 00:00:00,j) 3D: Health services,,,
1655176,b) Female,a) WBRI,2002-12-16 00:00:00,18.247775496235455,2020-11-25 00:00:00,q) 6: Police,,,
1611637,a) Male,s) NOBT,2011-02-04 00:00:00,10.11088295687885,2020-11-25 00:00:00,*Check data quality,,,
11023050,b) Female,s) NOBT,2011-09-14 00:00:00,9.503080082135524,2020-11-25 00:00:00,k) 3E: Health services,,,
7988323,b) Female,a) WBRI,2016-01-04 00:00:00,5.196440793976728,2020-11-25 00:00:00,q) 6: Police,,,
6968374,a) Male,s) NOBT,2010-04-18 00:00:00,10.910335386721425,2020-11-25 00:00:00,r) 7: Other legal agency,,,
13806118,b) Female,a) WBRI,2014-01-19 00:00:00,7.15400410677618,2020-11-25 00:00:00,q) 6: Police,,,
15561794,b) Female,a) WBRI,2010-03-12 00:00:00,11.011635865845312,2020-11-25 00:00:00,o) 5B: LA services,,,
4135436,b) Female,a) WBRI,2009-11-11 00:00:00,11.342915811088295,2020-11-25 00:00:00,q) 6: Police,,,
4393320,a) Male,s) NOBT,2007-03-10 00:00:00,14.017796030116358,2020-11-25 00:00:00,e) 2A: Schools,,,
15508937,a) Male,a) WBRI,2016-01-28 00:00:00,5.130732375085558,2020-11-25 00:00:00,q) 6: Police,,,
9994418,b) Female,a) WBRI,2010-02-07 00:00:00,11.101984941820671,2020-11-25 00:00:00,j) 3D: Health services,,,
3872102,b) Female,m) AOTH,2020-09-25 00:00:00,0.47091033538672145,2020-11-25 00:00:00,q) 6: Police,,,
1503623,b) Female,d) WOTH,2005-10-23 00:00:00,15.394934976043805,2020-11-25 00:00:00,o) 5B: LA services,,,
3558153,b) Female,a) WBRI,2014-12-10 00:00:00,6.264202600958248,2020-11-25 00:00:00,q) 6: Police,,,
2513101,b) Female,s) NOBT,2013-04-07 00:00:00,7.939767282683094,2020-11-25 00:00:00,e) 2A: Schools,,,
7722560,c) Not stated/recorded,a) WBRI,2011-06-18 00:00:00,9.744010951403148,2020-11-25 00:00:00,a) 1A: Individual,,,
693623,b) Female,d) WOTH,2007-06-04 00:00:00,13.782340862422998,2020-11-25 00:00:00,a) 1A: Individual,,,
15120586,a) Male,a) WBRI,2013-01-03 00:00:00,8.19712525667351,2020-11-25 00:00:00,q) 6: Police,,,
7053124,a) Male,k) APKN,2019-01-02 00:00:00,2.2012320328542097,2020-11-25 00:00:00,r) 7: Other legal agency,,,
211585,a) Male,a) WBRI,2007-09-06 00:00:00,13.52498288843258,2020-11-25 00:00:00,q) 6: Police,,,
14132427,b) Female,k) APKN,2015-12-09 00:00:00,5.2676249144421625,2020-11-25 00:00:00,q) 6: Police,,,
3963700,b) Female,i) MOTH,2015-08-24 00:00:00,5.560574948665297,2020-11-25 00:00:00,j) 3D: Health services,,,
474379,b) Female,a) WBRI,2004-08-12 00:00:00,16.591375770020534,2020-11-25 00:00:00,q) 6: Police,,,
8955322,b) Female,a) WBRI,2019-02-06 00:00:00,2.105407255304586,2020-11-25 00:00:00,g) 3A: Health services,,,
9693889,b) Female,a) WBRI,2019-07-06 00:00:00,1.6947296372347707,2020-11-25 00:00:00,o) 5B: LA services,,,
5176268,a) Male,s) NOBT,2019-03-16 00:00:00,2.001368925393566,2020-11-25 00:00:00,q) 6: Police,,,
1530413,a) Male,a) WBRI,2015-06-18 00:00:00,5.7440109514031485,2020-11-25 00:00:00,q) 6: Police,,,
7394394,a) Male,j) AIND,2017-09-07 00:00:00,3.5208761122518824,2020-11-25 00:00:00,r) 7: Other legal agency,,,
15881436,a) Male,a) WBRI,2012-05-14 00:00:00,8.837782340862423,2020-11-25 00:00:00,t) 9: Anonymous,,,
7705213,b) Female,a) WBRI,2010-01-28 00:00:00,11.129363449691992,2020-11-25 00:00:00,r) 7: Other legal agency,,,
6035382,a) Male,a) WBRI,2012-09-25 00:00:00,8.470910335386721,2020-11-25 00:00:00,q) 6: Police,,,
9341229,a) Male,a) WBRI,2020-07-05 00:00:00,0.6954140999315537,2020-11-25 00:00:00,q) 6: Police,,,
3542287,b) Female,l) ABAN,2015-05-29 00:00:00,5.798767967145791,2020-11-25 00:00:00,k) 3E: Health services,,,
13987115,b) Female,s) NOBT,2016-10-29 00:00:00,4.37782340862423,2020-11-25 00:00:00,t) 9: Anonymous,,,
580796,b) Female,d) WOTH,2010-05-23 00:00:00,10.8145106091718,2020-11-25 00:00:00,q) 6: Police,,,
6066051,b) Female,a) WBRI,2015-07-16 00:00:00,5.66735112936345,2020-11-25 00:00:00,e) 2A: Schools,,,
285394,a) Male,a) WBRI,2018-07-20 00:00:00,2.6557152635181382,2020-11-25 00:00:00,j) 3D: Health services,,,
8050915,b) Female,s) NOBT,2007-12-08 00:00:00,13.270362765229295,2020-11-25 00:00:00,q) 6: Police,,,
14469176,b) Female,s) NOBT,2004-06-14 00:00:00,16.752908966461327,2020-11-25 00:00:00,e) 2A: Schools,,,
10008284,b) Female,a) WBRI,2019-04-14 00:00:00,1.9219712525667352,2020-11-25 00:00:00,e) 2A: Schools,,,
9652052,a) Male,r) OOTH,2019-12-06 00:00:00,1.2758384668035592,2020-11-25 00:00:00,q) 6: Police,,,
12049032,b) Female,a) WBRI,2010-05-16 00:00:00,10.833675564681725,2020-11-25 00:00:00,q) 6: Police,,,
383744,b) Female,a) WBRI,2020-12-24 00:00:00,0.2245037645448323,2020-11-25 00:00:00,q) 6: Police,,,
15072436,c) Not stated/recorded,s) NOBT,2021-05-22 00:00:00,-0.1834360027378508,2020-11-25 00:00:00,q) 6: Police,,,
14235831,a) Male,s) NOBT,2004-08-02 00:00:00,16.618754277891856,2020-11-25 00:00:00,j) 3D: Health services,,,
9642658,b) Female,s) NOBT,2016-11-10 00:00:00,4.344969199178645,2020-11-25 00:00:00,t) 9: Anonymous,,,
9017137,a) Male,a) WBRI,2018-06-24 00:00:00,2.726899383983573,2020-11-25 00:00:00,e) 2A: Schools,,,
11774815,a) Male,a) WBRI,2005-03-10 00:00:00,16.016427104722794,2020-11-26 00:00:00,d) 1D: Individual,,,
4653765,a) Male,a) WBRI,2009-08-14 00:00:00,11.586584531143053,2020-11-26 00:00:00,e) 2A: Schools,,,
9579288,a) Male,j) AIND,2011-01-07 00:00:00,10.18754277891855,2020-11-26 00:00:00,f) 2B: Education services,,,
6076214,b) Female,a) WBRI,2013-10-19 00:00:00,7.405886379192334,2020-11-26 00:00:00,q) 6: Police,,,
2505700,b) Female,s) NOBT,2014-05-02 00:00:00,6.872005475701574,2020-11-26 00:00:00,q) 6: Police,,,
15561794,b) Female,a) WBRI,2010-03-12 00:00:00,11.011635865845312,2020-11-26 00:00:00,g) 3A: Health services,,,
8262681,a) Male,s) NOBT,2005-08-06 00:00:00,15.60848733744011,2020-11-26 00:00:00,q) 6: Police,,,
185861,b) Female,i) MOTH,2019-01-02 00:00:00,2.2012320328542097,2020-11-26 00:00:00,q) 6: Police,,,
14257563,b) Female,k) APKN,2008-12-01 00:00:00,12.28747433264887,2020-11-26 00:00:00,e) 2A: Schools,,,
4037554,b) Female,a) WBRI,2014-01-13 00:00:00,7.170431211498974,2020-11-26 00:00:00,a) 1A: Individual,,,
11003868,a) Male,s) NOBT,2017-06-26 00:00:00,3.7207392197125255,2020-11-26 00:00:00,q) 6: Police,,,
1426511,a) Male,s) NOBT,2014-09-14 00:00:00,6.50239561943874,2020-11-26 00:00:00,s) 8: Other,,,
15344018,b) Female,a) WBRI,2018-05-17 00:00:00,2.830937713894593,2020-11-26 00:00:00,a) 1A: Individual,,,
4623718,b) Female,s) NOBT,2004-12-04 00:00:00,16.279260780287473,2020-11-26 00:00:00,t) 9: Anonymous,,,
12020049,b) Female,r) OOTH,2010-11-29 00:00:00,10.294318959616701,2020-11-26 00:00:00,q) 6: Police,,,
5097437,a) Male,k) APKN,2006-04-18 00:00:00,14.910335386721425,2020-11-26 00:00:00,q) 6: Police,,,
3300739,a) Male,s) NOBT,2016-05-17 00:00:00,4.829568788501026,2020-11-26 00:00:00,s) 8: Other,,,
15364860,b) Female,n) BCRB,2008-04-17 00:00:00,12.91170431211499,2020-11-26 00:00:00,q) 6: Police,,,
8926709,b) Female,i) MOTH,2019-01-16 00:00:00,2.16290212183436,2020-11-26 00:00:00,j) 3D: Health services,,,
9648973,b) Female,a) WBRI,2014-01-14 00:00:00,7.167693360711842,2020-11-26 00:00:00,e) 2A: Schools,,,
693623,b) Female,d) WOTH,2007-06-04 00:00:00,13.782340862422998,2020-11-26 00:00:00,q) 6: Police,,,
1386736,b) Female,a) WBRI,2007-08-16 00:00:00,13.582477754962355,2020-11-26 00:00:00,a) 1A: Individual,,,
14803137,a) Male,l) ABAN,2007-05-06 00:00:00,13.86173853524983,2020-11-26 00:00:00,*Check data quality,,,
1804638,b) Female,s) NOBT,2014-05-01 00:00:00,6.874743326488707,2020-11-26 00:00:00,g) 3A: Health services,,,
14348290,a) Male,k) APKN,2017-05-15 00:00:00,3.8357289527720737,2020-11-26 00:00:00,q) 6: Police,,,
4430190,b) Female,s) NOBT,2011-02-01 00:00:00,10.119096509240247,2020-11-26 00:00:00,j) 3D: Health services,,,
406474,a) Male,s) NOBT,2013-07-28 00:00:00,7.6331279945242985,2020-11-26 00:00:00,q) 6: Police,,,
613764,a) Male,o) BAFR,2015-07-29 00:00:00,5.631759069130732,2020-11-26 00:00:00,*Check data quality,,,
6431527,a) Male,a) WBRI,2011-09-29 00:00:00,9.462012320328542,2020-11-26 00:00:00,e) 2A: Schools,,,
12842558,b) Female,s) NOBT,2015-10-29 00:00:00,5.379876796714579,2020-11-26 00:00:00,e) 2A: Schools,,,
3357806,a) Male,s) NOBT,2009-03-19 00:00:00,11.991786447638603,2020-11-26 00:00:00,r) 7: Other legal agency,,,
10128089,b) Female,s) NOBT,2016-12-27 00:00:00,4.216290212183436,2020-11-26 00:00:00,g) 3A: Health services,,,
5334821,b) Female,a) WBRI,2014-07-07 00:00:00,6.691307323750856,2020-11-26 00:00:00,q) 6: Police,,,
12976738,b) Female,a) WBRI,2017-07-08 00:00:00,3.6878850102669403,2020-11-26 00:00:00,q) 6: Police,,,
12709740,a) Male,a) WBRI,2006-12-10 00:00:00,14.264202600958248,2020-11-26 00:00:00,k) 3E: Health services,,,
12709740,a) Male,a) WBRI,2006-12-10 00:00:00,14.264202600958248,2020-11-26 00:00:00,q) 6: Police,,,
12709740,a) Male,a) WBRI,2006-12-10 00:00:00,14.264202600958248,2020-11-26 00:00:00,q) 6: Police,,,
2315925,a) Male,d) WOTH,2019-04-02 00:00:00,1.9548254620123204,2020-11-26 00:00:00,r) 7: Other legal agency,,,
2315925,a) Male,d) WOTH,2019-04-02 00:00:00,1.9548254620123204,2020-11-26 00:00:00,s) 8: Other,,,
3228615,b) Female,a) WBRI,2019-07-29 00:00:00,1.6317590691307324,2020-11-26 00:00:00,e) 2A: Schools,,,
15961629,a) Male,a) WBRI,2019-09-25 00:00:00,1.4729637234770705,2020-11-26 00:00:00,o) 5B: LA services,,,
1227684,b) Female,n) BCRB,2019-11-14 00:00:00,1.3360711841204653,2020-11-26 00:00:00,q) 6: Police,,,
10521995,a) Male,a) WBRI,2018-10-05 00:00:00,2.4449007529089664,2020-11-26 00:00:00,j) 3D: Health services,,,
9275800,a) Male,a) WBRI,2009-02-15 00:00:00,12.07939767282683,2020-11-26 00:00:00,q) 6: Police,,,
5330430,b) Female,a) WBRI,2012-11-19 00:00:00,8.320328542094456,2020-11-26 00:00:00,q) 6: Police,,,
3581648,b) Female,g) MWBA,2008-08-13 00:00:00,12.588637919233403,2020-11-26 00:00:00,q) 6: Police,,,
902873,b) Female,f) MWBC,2021-01-19 00:00:00,0.15331964407939766,2020-11-26 00:00:00,j) 3D: Health services,,,
7833139,a) Male,h) MWAS,2017-03-02 00:00:00,4.03832991101985,2020-11-26 00:00:00,e) 2A: Schools,,,
5835277,a) Male,s) NOBT,2006-07-06 00:00:00,14.694045174537989,2020-11-26 00:00:00,o) 5B: LA services,,,
13967386,c) Not stated/recorded,,2021-09-22 00:00:00,-0.5201916495550992,2020-11-26 00:00:00,t) 9: Anonymous,,,
7451958,b) Female,j) AIND,2019-05-18 00:00:00,1.8288843258042438,2020-11-27 00:00:00,k) 3E: Health services,,,
12671532,b) Female,,2011-04-13 00:00:00,9.924709103353868,2020-11-27 00:00:00,q) 6: Police,,,
7735571,b) Female,a) WBRI,2004-07-18 00:00:00,16.659822039698838,2020-11-27 00:00:00,q) 6: Police,,,
11958955,a) Male,a) WBRI,2015-05-03 00:00:00,5.8699520876112254,2020-11-27 00:00:00,q) 6: Police,,,
16013498,a) Male,a) WBRI,2012-08-07 00:00:00,8.605065023956195,2020-11-27 00:00:00,e) 2A: Schools,,,
1310303,b) Female,a) WBRI,2013-10-20 00:00:00,7.403148528405202,2020-11-27 00:00:00,q) 6: Police,,,
16397578,a) Male,a) WBRI,2006-05-12 00:00:00,14.844626967830253,2020-11-27 00:00:00,q) 6: Police,,,
10476100,a) Male,k) APKN,2005-01-30 00:00:00,16.123203285420946,2020-11-27 00:00:00,g) 3A: Health services,,,
4783131,b) Female,s) NOBT,2013-05-21 00:00:00,7.819301848049282,2020-11-27 00:00:00,q) 6: Police,,,
16268656,a) Male,a) WBRI,2012-09-22 00:00:00,8.479123887748118,2020-11-27 00:00:00,q) 6: Police,,,
10785407,b) Female,s) NOBT,2004-02-18 00:00:00,17.073237508555785,2020-11-27 00:00:00,e) 2A: Schools,,,
16156406,a) Male,a) WBRI,2011-08-19 00:00:00,9.574264202600958,2020-11-27 00:00:00,q) 6: Police,,,
5035387,a) Male,a) WBRI,2006-06-19 00:00:00,14.740588637919233,2020-11-27 00:00:00,t) 9: Anonymous,,,
5771347,a) Male,o) BAFR,2006-09-14 00:00:00,14.50239561943874,2020-11-27 00:00:00,q) 6: Police,,,
7392976,a) Male,a) WBRI,2016-05-12 00:00:00,4.843258042436688,2020-11-27 00:00:00,j) 3D: Health services,,,
4284211,b) Female,h) MWAS,2020-02-09 00:00:00,1.0978781656399725,2020-11-27 00:00:00,l) 3F: Health services,,,
11504114,a) Male,a) WBRI,2017-03-24 00:00:00,3.978097193702943,2020-11-27 00:00:00,t) 9: Anonymous,,,
13574124,b) Female,s) NOBT,2019-12-25 00:00:00,1.2238193018480492,2020-11-27 00:00:00,q) 6: Police,,,
419813,a) Male,n) BCRB,2020-10-28 00:00:00,0.3805612594113621,2020-11-27 00:00:00,q) 6: Police,,,
5537493,a) Male,a) WBRI,2003-09-13 00:00:00,17.505817932922657,2020-11-27 00:00:00,j) 3D: Health services,,,
4871912,a) Male,s) NOBT,2004-07-04 00:00:00,16.698151950718685,2020-11-27 00:00:00,q) 6: Police,,,
8955322,b) Female,a) WBRI,2019-02-06 00:00:00,2.105407255304586,2020-11-27 00:00:00,q) 6: Police,,,
2310565,a) Male,k) APKN,2008-04-04 00:00:00,12.947296372347708,2020-11-27 00:00:00,a) 1A: Individual,,,
8523599,b) Female,a) WBRI,2019-04-11 00:00:00,1.9301848049281314,2020-11-27 00:00:00,q) 6: Police,,,
16318507,b) Female,s) NOBT,2006-03-17 00:00:00,14.99794661190965,2020-11-27 00:00:00,t) 9: Anonymous,,,
13664584,b) Female,a) WBRI,2004-07-11 00:00:00,16.67898699520876,2020-11-27 00:00:00,r) 7: Other legal agency,,,
5915547,b) Female,s) NOBT,2020-07-25 00:00:00,0.6406570841889117,2020-11-27 00:00:00,q) 6: Police,,,
9363881,a) Male,a) WBRI,2020-12-09 00:00:00,0.2655715263518138,2020-11-27 00:00:00,g) 3A: Health services,,,
11234050,a) Male,a) WBRI,2008-02-27 00:00:00,13.048596851471595,2020-11-27 00:00:00,j) 3D: Health services,,,
1800123,c) Not stated/recorded,a) WBRI,2012-02-22 00:00:00,9.062286105407255,2020-11-27 00:00:00,q) 6: Police,,,
2852006,a) Male,a) WBRI,2007-06-20 00:00:00,13.738535249828884,2020-11-27 00:00:00,q) 6: Police,,,
1583083,b) Female,k) APKN,2009-04-26 00:00:00,11.887748117727584,2020-11-27 00:00:00,r) 7: Other legal agency,,,
5646979,a) Male,k) APKN,2003-06-15 00:00:00,17.752224503764545,2020-11-27 00:00:00,e) 2A: Schools,,,
9576486,b) Female,s) NOBT,2008-01-09 00:00:00,13.182751540041068,2020-11-27 00:00:00,q) 6: Police,,,
15950469,b) Female,a) WBRI,2018-07-22 00:00:00,2.650239561943874,2020-11-30 00:00:00,e) 2A: Schools,,,
10973850,a) Male,s) NOBT,2004-12-20 00:00:00,16.23545516769336,2020-11-30 00:00:00,q) 6: Police,,,
12894612,b) Female,a) WBRI,2013-05-12 00:00:00,7.84394250513347,2020-11-30 00:00:00,j) 3D: Health services,,,
4713251,b) Female,s) NOBT,2015-01-08 00:00:00,6.184804928131417,2020-11-30 00:00:00,q) 6: Police,,,
3887924,a) Male,a) WBRI,2006-04-18 00:00:00,14.910335386721425,2020-11-30 00:00:00,e) 2A: Schools,,,
314882,a) Male,f) MWBC,2004-09-20 00:00:00,16.484599589322382,2020-11-30 00:00:00,j) 3D: Health services,,,
4716664,a) Male,a) WBRI,2007-11-15 00:00:00,13.333333333333334,2020-11-30 00:00:00,k) 3E: Health services,,,
11196078,b) Female,a) WBRI,2003-06-21 00:00:00,17.73579739904175,2020-11-30 00:00:00,q) 6: Police,,,
1659508,c) Not stated/recorded,s) NOBT,2012-11-19 00:00:00,8.320328542094456,2020-11-30 00:00:00,t) 9: Anonymous,,,
3322200,b) Female,a) WBRI,2006-10-19 00:00:00,14.406570841889117,2020-11-30 00:00:00,q) 6: Police,,,
6385771,b) Female,q) CHNE,2010-07-04 00:00:00,10.699520876112253,2020-11-30 00:00:00,r) 7: Other legal agency,,,
16231702,a) Male,,2013-07-19 00:00:00,7.657768651608487,2020-11-30 00:00:00,e) 2A: Schools,,,
12006159,b) Female,f) MWBC,2016-11-07 00:00:00,4.353182751540041,2020-11-30 00:00:00,r) 7: Other legal agency,,,
14246062,b) Female,a) WBRI,2017-12-14 00:00:00,3.252566735112936,2020-11-30 00:00:00,q) 6: Police,,,
9475260,a) Male,a) WBRI,2004-12-21 00:00:00,16.23271731690623,2020-11-30 00:00:00,q) 6: Police,,,
14211968,a) Male,s) NOBT,2003-08-04 00:00:00,17.61533196440794,2020-11-30 00:00:00,r) 7: Other legal agency,,,
14211968,a) Male,s) NOBT,2003-08-04 00:00:00,17.61533196440794,2020-11-30 00:00:00,q) 6: Police,,,
5986458,a) Male,s) NOBT,2007-02-12 00:00:00,14.088980150581794,2020-11-30 00:00:00,q) 6: Police,,,
9668105,b) Female,,2004-05-02 00:00:00,16.870636550308006,2020-11-30 00:00:00,j) 3D: Health services,,,
7645654,b) Female,a) WBRI,2005-05-04 00:00:00,15.865845311430528,2020-11-30 00:00:00,s) 8: Other,,,
4268545,a) Male,a) WBRI,2008-10-29 00:00:00,12.37782340862423,2020-11-30 00:00:00,q) 6: Police,,,
4699231,a) Male,j) AIND,2014-04-04 00:00:00,6.9486652977412735,2020-11-30 00:00:00,*Check data quality,,,
747324,a) Male,a) WBRI,2020-08-11 00:00:00,0.5941136208076659,2020-11-30 00:00:00,q) 6: Police,,,
16050370,b) Female,a) WBRI,2015-11-27 00:00:00,5.300479123887748,2020-11-30 00:00:00,n) 5A: LA services,,,
10318078,b) Female,a) WBRI,2005-10-31 00:00:00,15.373032169746748,2020-11-30 00:00:00,e) 2A: Schools,,,
8537481,b) Female,a) WBRI,2020-11-14 00:00:00,0.33401779603011633,2020-11-30 00:00:00,j) 3D: Health services,,,
15944570,a) Male,k) APKN,2018-03-15 00:00:00,3.0034223134839153,2020-11-30 00:00:00,q) 6: Police,,,
15446704,b) Female,a) WBRI,2013-09-27 00:00:00,7.4661190965092405,2020-11-30 00:00:00,q) 6: Police,,,
15796223,a) Male,a) WBRI,2016-01-10 00:00:00,5.1800136892539355,2020-11-30 00:00:00,q) 6: Police,,,
891083,b) Female,a) WBRI,2009-10-17 00:00:00,11.411362080766597,2020-11-30 00:00:00,a) 1A: Individual,,,
7214558,b) Female,a) WBRI,2009-12-26 00:00:00,11.219712525667351,2020-11-30 00:00:00,q) 6: Police,,,
583317,a) Male,,2018-10-05 00:00:00,2.4449007529089664,2020-11-30 00:00:00,a) 1A: Individual,,,
13706823,b) Female,a) WBRI,2008-06-10 00:00:00,12.763860369609857,2020-11-30 00:00:00,q) 6: Police,,,
5107531,a) Male,s) NOBT,2005-10-09 00:00:00,15.433264887063656,2020-11-30 00:00:00,o) 5B: LA services,,,
6085747,a) Male,s) NOBT,2018-01-14 00:00:00,3.167693360711841,2020-11-30 00:00:00,k) 3E: Health services,,,
6426280,a) Male,a) WBRI,2010-05-04 00:00:00,10.86652977412731,2020-11-30 00:00:00,t) 9: Anonymous,,,
7378501,a) Male,s) NOBT,2008-01-16 00:00:00,13.163586584531142,2020-11-30 00:00:00,q) 6: Police,,,
10143746,b) Female,,2015-05-15 00:00:00,5.83709787816564,2020-11-30 00:00:00,r) 7: Other legal agency,,,
11578902,a) Male,i) MOTH,2009-10-17 00:00:00,11.411362080766597,2020-11-30 00:00:00,q) 6: Police,,,
10903728,b) Female,a) WBRI,2011-10-26 00:00:00,9.388090349075975,2020-11-30 00:00:00,e) 2A: Schools,,,
14159633,b) Female,a) WBRI,2020-05-28 00:00:00,0.7994524298425736,2020-11-30 00:00:00,e) 2A: Schools,,,
16102716,b) Female,a) WBRI,2017-08-22 00:00:00,3.564681724845996,2020-11-30 00:00:00,r) 7: Other legal agency,,,
16102716,b) Female,a) WBRI,2017-08-22 00:00:00,3.564681724845996,2020-11-30 00:00:00,o) 5B: LA services,,,
1682130,a) Male,s) NOBT,2005-10-13 00:00:00,15.422313483915127,2020-11-30 00:00:00,a) 1A: Individual,,,
3720403,b) Female,a) WBRI,2009-06-07 00:00:00,11.772758384668036,2020-11-30 00:00:00,r) 7: Other legal agency,,,
6148982,b) Female,a) WBRI,2018-08-09 00:00:00,2.6009582477754964,2020-11-30 00:00:00,j) 3D: Health services,,,
5210792,b) Female,a) WBRI,2010-07-24 00:00:00,10.64476386036961,2020-11-30 00:00:00,*Check data quality,,,
1523974,a) Male,a) WBRI,2019-02-05 00:00:00,2.108145106091718,2020-11-30 00:00:00,j) 3D: Health services,,,
7958985,b) Female,a) WBRI,2003-05-24 00:00:00,17.812457221081452,2020-11-30 00:00:00,q) 6: Police,,,
2688727,a) Male,a) WBRI,2015-02-16 00:00:00,6.078028747433265,2020-11-30 00:00:00,q) 6: Police,,,
14461052,b) Female,d) WOTH,2009-01-10 00:00:00,12.177960301163587,2020-11-30 00:00:00,o) 5B: LA services,,,
5915934,b) Female,j) AIND,2007-05-14 00:00:00,13.839835728952773,2020-11-30 00:00:00,s) 8: Other,,,
9679267,a) Male,s) NOBT,2013-06-23 00:00:00,7.728952772073922,2020-11-30 00:00:00,a) 1A: Individual,,,
8981207,b) Female,t) NOBT,2013-04-05 00:00:00,7.945242984257358,2020-11-30 00:00:00,q) 6: Police,,,
4823964,b) Female,a) WBRI,2015-05-07 00:00:00,5.859000684462697,2020-11-30 00:00:00,e) 2A: Schools,,,
1220028,a) Male,a) WBRI,2011-04-05 00:00:00,9.946611909650924,2020-11-30 00:00:00,s) 8: Other,,,
14910397,a) Male,d) WOTH,2011-11-19 00:00:00,9.322381930184806,2020-11-30 00:00:00,q) 6: Police,,,
16043068,b) Female,j) AIND,2017-04-06 00:00:00,3.9425051334702257,2020-11-30 00:00:00,e) 2A: Schools,,,
5085714,a) Male,a) WBRI,2004-04-25 00:00:00,16.889801505817932,2020-11-30 00:00:00,j) 3D: Health services,,,
13220591,a) Male,s) NOBT,2013-06-17 00:00:00,7.745379876796714,2020-11-30 00:00:00,q) 6: Police,,,
8844023,b) Female,k) APKN,2008-12-05 00:00:00,12.276522929500342,2020-11-30 00:00:00,q) 6: Police,,,
15161490,a) Male,s) NOBT,2015-05-12 00:00:00,5.845311430527036,2020-11-30 00:00:00,e) 2A: Schools,,,
7577487,b) Female,r) OOTH,2010-11-24 00:00:00,10.30800821355236,2020-11-30 00:00:00,j) 3D: Health services,,,
10628993,b) Female,a) WBRI,2019-12-07 00:00:00,1.273100616016427,2020-11-30 00:00:00,e) 2A: Schools,,,
4379024,a) Male,a) WBRI,2018-05-20 00:00:00,2.8227241615331966,2020-11-30 00:00:00,q) 6: Police,,,
13117601,b) Female,a) WBRI,2016-06-19 00:00:00,4.739219712525667,2020-11-30 00:00:00,q) 6: Police,,,
3882156,a) Male,a) WBRI,2015-10-02 00:00:00,5.453798767967146,2020-11-30 00:00:00,q) 6: Police,,,
12633019,a) Male,k) APKN,2012-06-07 00:00:00,8.772073921971252,2020-11-30 00:00:00,q) 6: Police,,,
4401210,b) Female,a) WBRI,2005-01-08 00:00:00,16.18343600273785,2020-11-30 00:00:00,q) 6: Police,,,
1503943,b) Female,a) WBRI,2005-10-17 00:00:00,15.411362080766597,2020-11-30 00:00:00,r) 7: Other legal agency,,,
10828910,b) Female,i) MOTH,2010-05-07 00:00:00,10.858316221765914,2020-11-30 00:00:00,q) 6: Police,,,
10828910,b) Female,i) MOTH,2010-05-07 00:00:00,10.858316221765914,2020-11-30 00:00:00,q) 6: Police,,,
16370659,a) Male,l) ABAN,2018-01-11 00:00:00,3.1759069130732374,2020-11-30 00:00:00,e) 2A: Schools,,,
2941998,b) Female,k) APKN,2013-09-05 00:00:00,7.526351813826146,2020-11-30 00:00:00,q) 6: Police,,,
6492846,b) Female,r) OOTH,2003-06-24 00:00:00,17.727583846680357,2020-11-30 00:00:00,j) 3D: Health services,,,
2676966,a) Male,a) WBRI,2006-03-14 00:00:00,15.006160164271048,2020-11-30 00:00:00,q) 6: Police,,,
9890062,b) Female,k) APKN,2006-03-13 00:00:00,15.008898015058179,2020-11-30 00:00:00,o) 5B: LA services,,,
11943570,b) Female,s) NOBT,2007-01-26 00:00:00,14.13552361396304,2020-11-30 00:00:00,*Check data quality,,,
3117690,b) Female,m) AOTH,2020-01-26 00:00:00,1.136208076659822,2020-11-30 00:00:00,q) 6: Police,,,
3050351,a) Male,,2006-07-18 00:00:00,14.661190965092402,2020-11-30 00:00:00,o) 5B: LA services,,,
